Token;POS;Género;Número
y;CCONJ;;
tratamiento;NOUN;Masc;Sing
de;ADP;;
su;DET;;Sing
enfermedad;NOUN;Fem;Sing
si;SCONJ;;
se;PRON;;
detectara;VERB;;Sing
.;PUNCT;;
OTRAS;DET;Fem;Plur
ALTERNATIVAS;NOUN;Fem;Plur
DISPONIBLES;ADJ;;Plur
EN;ADP;;
SU;DET;;Sing
CASO;NOUN;Masc;Sing
:;PUNCT;;
En;ADP;;
su;DET;;Sing
caso;NOUN;Masc;Sing
,;PUNCT;;
esta;PRON;Fem;Sing
es;VERB;;Sing
la;DET;Fem;Sing
exploración;NOUN;Fem;Sing
indicada;ADJ;Fem;Sing
ya;ADV;;
que;SCONJ;;
aporta;VERB;;Sing
datos;NOUN;Masc;Plur
muy;ADV;;
útiles;ADJ;;Plur
.;PUNCT;;
La;DET;Fem;Sing
alternativa;NOUN;Fem;Sing
es;VERB;;Sing
utilizar;VERB;;
la;DET;Fem;Sing
ecocardiografía;NOUN;Fem;Sing
convencional;ADJ;;Sing
,;PUNCT;;
que;PRON;;
aporta;VERB;;Sing
menos;ADV;;
datos;NOUN;Masc;Plur
pues;SCONJ;;
tiene;VERB;;Sing
peor;ADJ;;Sing
calidad;NOUN;Fem;Sing
de;ADP;;
imagen;NOUN;Fem;Sing
y;CCONJ;;
menor;ADJ;;Sing
capacidad;NOUN;Fem;Sing
diagnóstica;ADJ;Fem;Sing
.;PUNCT;;
QUÉ;DET;;
RIESGOS;NOUN;Masc;Plur
TIENE;VERB;;Sing
:;PUNCT;;
Cualquier;DET;;Sing
actuación;NOUN;Fem;Sing
médica;ADJ;Fem;Sing
tiene;VERB;;Sing
riesgos;NOUN;Masc;Plur
.;PUNCT;;
La;DET;Fem;Sing
mayor;ADJ;;Sing
parte;NOUN;Fem;Sing
de;ADP;;
las;DET;Fem;Plur
veces;NOUN;Fem;Plur
los;DET;Masc;Plur
riesgos;NOUN;Masc;Plur
no;ADV;;
se;PRON;;
materializan;VERB;;Plur
,;PUNCT;;
y;CCONJ;;
la;DET;Fem;Sing
intervención;NOUN;Fem;Sing
no;ADV;;
produce;VERB;;Sing
daños;NOUN;Masc;Plur
o;CCONJ;;
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
indeseables;ADJ;;Plur
.;PUNCT;;
Pero;CCONJ;;
a;ADP;;
veces;NOUN;Fem;Plur
no;ADV;;
es;VERB;;Sing
así;ADV;;
.;PUNCT;;
Por;ADP;;
eso;PRON;Masc;Sing
es;VERB;;Sing
importante;ADJ;;Sing
que;SCONJ;;
usted;PRON;;Sing
conozca;VERB;;Sing
los;DET;Masc;Plur
riesgos;NOUN;Masc;Plur
que;PRON;;
pueden;AUX;;Plur
aparecer;VERB;;
en;ADP;;
este;DET;Masc;Sing
proceso;NOUN;Masc;Sing
o;CCONJ;;
intervención;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
LOS;DET;Masc;Plur
MÁS;ADV;;
FRECUENTES;ADJ;;Plur
:;PUNCT;;
En;ADP;;
general;NOUN;;Plur
son;VERB;;Plur
problemas;NOUN;Masc;Plur
leves;ADJ;;Plur
y;CCONJ;;
esta;DET;Fem;Sing
exploración;NOUN;Fem;Sing
no;ADV;;
suele;VERB;;Sing
tener;VERB;;
complicaciones;NOUN;Fem;Plur
.;PUNCT;;
En;ADP;;
ocasiones;NOUN;Fem;Plur
,;PUNCT;;
con;ADP;;
algunos;DET;Masc;Plur
tipos;NOUN;Masc;Plur
de;ADP;;
contraste;NOUN;Masc;Sing
puede;AUX;;Sing
aparecer;VERB;;
:;PUNCT;;
-;PUNCT;;
Dolor;NOUN;Masc;Sing
transitorio;ADJ;Masc;Sing
en;ADP;;
la;DET;Fem;Sing
zona;NOUN;Fem;Sing
de;ADP;;
inyección;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
Reacciones;NOUN;Fem;Plur
gustativas;ADJ;Fem;Plur
(;PUNCT;;
sabor;NOUN;Masc;Sing
metálico;ADJ;Masc;Sing
);PUNCT;;
.;PUNCT;;
-;PUNCT;;
Cambios;NOUN;Masc;Plur
en;ADP;;
el;DET;Masc;Sing
pulso;NOUN;Masc;Sing
o;CCONJ;;
presión;NOUN;Fem;Sing
sanguínea;ADJ;Fem;Sing
.;PUNCT;;
-;PUNCT;;
Mareos;NOUN;Masc;Plur
.;PUNCT;;
-;PUNCT;;
Náuseas;NOUN;Fem;Plur
.;PUNCT;;
-;PUNCT;;
Vómitos;NOUN;Masc;Plur
.;PUNCT;;
-;PUNCT;;
Dolor;NOUN;Masc;Sing
de;ADP;;
cabeza;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
Reacciones;NOUN;Fem;Plur
en;ADP;;
la;DET;Fem;Sing
piel;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
LOS;DET;Masc;Plur
MÁS;ADV;;
GRAVES;ADJ;;Plur
:;PUNCT;;
En;ADP;;
general;NOUN;;Sing
,;PUNCT;;
son;VERB;;Plur
poco;ADV;;
frecuentes;ADJ;;Plur
.;PUNCT;;
-;PUNCT;;
A;ADP;;
veces;NOUN;Fem;Plur
se;PRON;;
produce;VERB;;Sing
estrechez;NOUN;Fem;Sing
de;ADP;;
los;DET;Masc;Plur
bronquios;NOUN;Masc;Plur
.;PUNCT;;
-;PUNCT;;
Alteraciones;NOUN;Fem;Plur
en;ADP;;
el;DET;Masc;Sing
ritmo;NOUN;Masc;Sing
cardíaco;ADJ;Masc;Sing
.;PUNCT;;
-;PUNCT;;
Sensación;NOUN;Fem;Sing
de;ADP;;
hormigueo;NOUN;Masc;Sing
.;PUNCT;;
-;PUNCT;;
-;PUNCT;;
Excepcionalmente;ADV;;
infarto;NOUN;Masc;Sing
de;ADP;;
miocardio;NOUN;Masc;Sing
-;PUNCT;;
LOS;DET;Masc;Plur
DERIVADOS;NOUN;Masc;Plur
DE;ADP;;
SUS;DET;;Plur
PROBLEMAS;NOUN;Masc;Plur
DE;ADP;;
SALUD;NOUN;Fem;Sing
:;PUNCT;;
SITUACIONES;NOUN;Fem;Plur
ESPECIALES;ADJ;;Plur
QUE;SCONJ;;
DEBEN;AUX;;
SER;AUX;;
TENIDAS;VERB;Fem;Plur
EN;ADP;;
CUENTA;NOUN;Fem;Sing
:;PUNCT;;
1.;NUM;;
DOCUMENTO;NOUN;Masc;Sing
DE;ADP;;
INFORMACIÓN;NOUN;Fem;Sing
PARAERGOMETRÍA;ADP;;
(;PUNCT;;
PRUEBA;NOUN;Fem;Sing
DE;ADP;;
ESFUERZO;NOUN;Masc;Sing
);PUNCT;;
1.1;NUM;;
LO;PRON;Masc;Sing
QUE;SCONJ;;
USTED;PRON;;Sing
DEBE;AUX;;Sing
SABER;VERB;;
:;PUNCT;;
EN;ADP;;
QUÉ;PRON;;
CONSISTE;VERB;;Sing
.;PUNCT;;
PARA;ADP;;
QUÉ;PRON;;
SIRVE;VERB;;Sing
:;PUNCT;;
Es;VERB;;Sing
una;DET;Fem;Sing
prueba;NOUN;Fem;Sing
que;PRON;;
se;PRON;;
realiza;VERB;;Sing
a;ADP;;
pacientes;NOUN;;Plur
con;ADP;;
enfermedades;NOUN;Fem;Plur
del;ADP;Masc;Sing
corazón;NOUN;Masc;Sing
,;PUNCT;;
o;CCONJ;;
con;ADP;;
sospecha;NOUN;Fem;Sing
de;ADP;;
enfermedad;NOUN;Fem;Sing
de;ADP;;
las;DET;Fem;Plur
arterias;NOUN;Fem;Plur
coronarias;ADJ;Fem;Plur
.;PUNCT;;
Permite;VERB;;Sing
conocer;VERB;;
de;ADP;;
forma;NOUN;Fem;Sing
más;ADV;;
acertada;ADJ;Fem;Sing
la;DET;Fem;Sing
enfermedad;NOUN;Fem;Sing
que;PRON;;
tiene;VERB;;Sing
o;CCONJ;;
valorar;VERB;;
el;DET;Masc;Sing
tratamiento;NOUN;Masc;Sing
mejor;ADJ;;Sing
a;ADP;;
seguir;VERB;;
.;PUNCT;;
Se;PRON;;
trata;VERB;;Sing
de;ADP;;
comprobar;VERB;;
la;DET;Fem;Sing
respuesta;NOUN;Fem;Sing
del;ADP;Masc;Sing
corazón;NOUN;Masc;Sing
al;ADP;Masc;Sing
ejercicio;NOUN;Masc;Sing
físico;ADJ;Masc;Sing
controlado;ADJ;Masc;Sing
(;PUNCT;;
ergometría;NOUN;Fem;Sing
);PUNCT;;
.;PUNCT;;
Sirve;VERB;;Sing
además;ADV;;
para;ADP;;
valorar;VERB;;
la;DET;Fem;Sing
capacidad;NOUN;Fem;Sing
global;ADJ;;Sing
de;ADP;;
su;DET;;Sing
organismo;NOUN;Masc;Sing
ante;ADP;;
dicho;DET;Masc;Sing
esfuerzo;NOUN;Masc;Sing
y;CCONJ;;
poder;AUX;;
medir;VERB;;
,;PUNCT;;
si;SCONJ;;
procede;VERB;;Sing
,;PUNCT;;
el;DET;Masc;Sing
consumo;NOUN;Masc;Sing
de;ADP;;
oxígeno;NOUN;Masc;Sing
respirado;ADJ;Masc;Sing
.;PUNCT;;
CÓMO;ADV;;
SE;PRON;;
REALIZA;VERB;;Sing
:;PUNCT;;
Se;PRON;;
realiza;VERB;;Sing
caminando;VERB;;
sobre;ADP;;
una;DET;Fem;Sing
cinta;NOUN;Fem;Sing
rodante;ADJ;;Sing
,;PUNCT;;
pedaleando;VERB;;
en;ADP;;
una;DET;Fem;Sing
bicicleta;NOUN;Fem;Sing
o;CCONJ;;
en;ADP;;
un;DET;Masc;Sing
aparato;NOUN;Masc;Sing
específico;ADJ;Masc;Sing
.;PUNCT;;
Se;PRON;;
aumenta;VERB;;Sing
de;ADP;;
forma;NOUN;Fem;Sing
progresiva;ADJ;Fem;Sing
la;DET;Fem;Sing
velocidad;NOUN;Fem;Sing
,;PUNCT;;
la;DET;Fem;Sing
pendiente;NOUN;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
cinta;NOUN;Fem;Sing
,;PUNCT;;
el;DET;Masc;Sing
nivel;NOUN;Masc;Sing
de;ADP;;
carga;NOUN;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
bicicleta;NOUN;Fem;Sing
o;CCONJ;;
de;ADP;;
la;DET;Fem;Sing
cinta;NOUN;Fem;Sing
del;ADP;Masc;Sing
ergómetro;NOUN;Masc;Sing
,;PUNCT;;
en;ADP;;
periodos;NOUN;Masc;Plur
de;ADP;;
tiempo;NOUN;Masc;Sing
controlados;ADJ;Masc;Plur
por;ADP;;
los;DET;Masc;Plur
profesionales;NOUN;;Plur
que;PRON;;
están;AUX;;Plur
realizándole;VERB;;
la;DET;Fem;Sing
prueba;NOUN;Fem;Sing
.;PUNCT;;
Durante;ADP;;
la;DET;Fem;Sing
exploración;NOUN;Fem;Sing
se;PRON;;
controlan;VERB;;Plur
la;DET;Fem;Sing
presión;NOUN;Fem;Sing
arterial;ADJ;;Sing
,;PUNCT;;
la;DET;Fem;Sing
frecuencia;NOUN;Fem;Sing
cardíaca;ADJ;Fem;Sing
y;CCONJ;;
el;DET;Masc;Sing
electrocardiograma;NOUN;Masc;Sing
(;PUNCT;;
la;DET;Fem;Sing
actividad;NOUN;Fem;Sing
del;ADP;Masc;Sing
corazón;NOUN;Masc;Sing
);PUNCT;;
,;PUNCT;;
para;ADP;;
analizar;VERB;;
sus;DET;;Plur
variaciones;NOUN;Fem;Plur
.;PUNCT;;
La;DET;Fem;Sing
prueba;NOUN;Fem;Sing
se;PRON;;
detendrá;VERB;;Sing
si;SCONJ;;
aparecieran;VERB;;Plur
síntomas;NOUN;Masc;Plur
o;CCONJ;;
signos;NOUN;Masc;Plur
alarmantes;ADJ;;Plur
.;PUNCT;;
QUÉ;DET;;
EFECTOS;NOUN;Masc;Plur
LE;PRON;;Sing
PRODUCIRÁ;VERB;;Sing
:;PUNCT;;
Puede;AUX;;Sing
sentir;VERB;;
cansancio;NOUN;Masc;Sing
muscular;ADJ;;Sing
,;PUNCT;;
mareo;NOUN;Masc;Sing
,;PUNCT;;
dolor;NOUN;Masc;Sing
en;ADP;;
el;DET;Masc;Sing
pecho;NOUN;Masc;Sing
,;PUNCT;;
dolor;NOUN;Masc;Sing
en;ADP;;
las;DET;Fem;Plur
piernas;NOUN;Fem;Plur
,;PUNCT;;
sensación;NOUN;Fem;Sing
de;ADP;;
ahogo;NOUN;Masc;Sing
.;PUNCT;;
También;ADV;;
puede;AUX;;Sing
tener;VERB;;
oscilaciones;NOUN;Fem;Plur
en;ADP;;
la;DET;Fem;Sing
tensión;NOUN;Fem;Sing
arterial;ADJ;;Sing
,;PUNCT;;
alteraciones;NOUN;Fem;Plur
en;ADP;;
el;DET;Masc;Sing
ritmo;NOUN;Masc;Sing
cardíaco;ADJ;Masc;Sing
,;PUNCT;;
que;PRON;;
se;PRON;;
alivian;VERB;;Plur
o;CCONJ;;
desaparecen;VERB;;Plur
al;ADP;Masc;Sing
dejar;VERB;;
de;ADP;;
hacer;VERB;;
la;DET;Fem;Sing
actividad;NOUN;Fem;Sing
física;ADJ;Fem;Sing
a;ADP;;
la;DET;Fem;Sing
que;PRON;;
le;PRON;;Sing
están;AUX;;Plur
sometiendo;VERB;;
.;PUNCT;;
EN;ADP;;
QUÉ;PRON;;Sing
LE;PRON;;Sing
BENEFICIARÁ;VERB;;Sing
:;PUNCT;;
En;ADP;;
su;DET;;Sing
estado;NOUN;Masc;Sing
clínico;ADJ;Masc;Sing
actual;ADJ;;Sing
,;PUNCT;;
los;DET;Masc;Plur
beneficios;NOUN;Masc;Plur
derivados;ADJ;Masc;Plur
de;ADP;;
la;DET;Fem;Sing
realización;NOUN;Fem;Sing
de;ADP;;
esta;DET;Fem;Sing
prueba;NOUN;Fem;Sing
superan;VERB;;Plur
los;DET;Masc;Plur
posibles;ADJ;;Plur
riesgos;NOUN;Masc;Plur
.;PUNCT;;
Por;ADP;;
lo;PRON;Masc;Sing
que;PRON;;
se;PRON;;
le;PRON;;Sing
indica;VERB;;Sing
la;DET;Fem;Sing
conveniencia;NOUN;Fem;Sing
de;ADP;;
que;SCONJ;;
le;PRON;;Sing
sea;AUX;;Sing
practicada;VERB;Fem;Sing
para;ADP;;
valorar;VERB;;
su;DET;;Sing
situación;NOUN;Fem;Sing
actual;ADJ;;Sing
y;CCONJ;;
adecuar;VERB;;
el;DET;Masc;Sing
tratamiento;NOUN;Masc;Sing
mejor;ADJ;;Sing
para;ADP;;
usted;PRON;;Sing
.;PUNCT;;
OTRAS;DET;Fem;Plur
ALTERNATIVAS;NOUN;Fem;Plur
DISPONIBLES;ADJ;;Plur
EN;ADP;;
SU;DET;;Sing
CASO;NOUN;Masc;Sing
:;PUNCT;;
Depende;VERB;;Sing
de;ADP;;
la;DET;Fem;Sing
patología;NOUN;Fem;Sing
que;PRON;;
usted;PRON;;Sing
padezca;VERB;;Sing
.;PUNCT;;
En;ADP;;
algunos;DET;Masc;Plur
casos;NOUN;Masc;Plur
se;PRON;;
pueden;AUX;;Plur
utilizar;VERB;;
otras;DET;Fem;Plur
técnicas;NOUN;Fem;Plur
diagnósticas;ADJ;Fem;Plur
como;SCONJ;;
la;DET;Fem;Sing
medicina;NOUN;Fem;Sing
nuclear;ADJ;;Sing
o;CCONJ;;
el;DET;Masc;Sing
ecocardiograma;NOUN;Masc;Sing
con;ADP;;
estrés;NOUN;Masc;Sing
farmacológico;ADJ;Masc;Sing
.;PUNCT;;
En;ADP;;
su;DET;;Sing
caso;NOUN;Masc;Sing
:;PUNCT;;
QUÉ;DET;;
RIESGOS;NOUN;Masc;Plur
TIENE;VERB;;Sing
:;PUNCT;;
Cualquier;DET;;Sing
actuación;NOUN;Fem;Sing
médica;ADJ;Fem;Sing
tiene;VERB;;Sing
riesgos;NOUN;Masc;Plur
.;PUNCT;;
La;DET;Fem;Sing
mayor;ADJ;;Sing
parte;NOUN;Fem;Sing
de;ADP;;
las;DET;Fem;Plur
veces;NOUN;Fem;Plur
los;DET;Masc;Plur
riesgos;NOUN;Masc;Plur
no;ADV;;
se;PRON;;
materializan;VERB;;Plur
,;PUNCT;;
y;CCONJ;;
la;DET;Fem;Sing
intervención;NOUN;Fem;Sing
no;ADV;;
produce;VERB;;Sing
daños;NOUN;Masc;Plur
o;CCONJ;;
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
indeseables;ADJ;;Plur
.;PUNCT;;
Pero;CCONJ;;
a;ADP;;
veces;NOUN;Fem;Plur
no;ADV;;
es;VERB;;Sing
así;ADV;;
.;PUNCT;;
Por;ADP;;
eso;PRON;Masc;Sing
es;VERB;;Sing
importante;ADJ;;Sing
que;SCONJ;;
usted;PRON;;Sing
conozca;VERB;;Sing
los;DET;Masc;Plur
riesgos;NOUN;Masc;Plur
que;PRON;;
pueden;AUX;;Plur
aparecer;VERB;;
en;ADP;;
este;DET;Masc;Sing
proceso;NOUN;Masc;Sing
o;CCONJ;;
intervención;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
LOS;DET;Masc;Plur
MÁS;ADV;;
FRECUENTES;ADJ;;Plur
:;PUNCT;;
En;ADP;;
general;NOUN;;Sing
,;PUNCT;;
son;VERB;;Plur
problemas;NOUN;Masc;Plur
leves;ADJ;;Plur
como;ADP;;
:;PUNCT;;
-;PUNCT;;
Bajada;NOUN;Fem;Sing
de;ADP;;
tensión;NOUN;Fem;Sing
arterial;ADJ;;Sing
.;PUNCT;;
-;PUNCT;;
Mareo;NOUN;Masc;Sing
.;PUNCT;;
-;PUNCT;;
Sudoración;NOUN;Fem;Sing
.;PUNCT;;
Que;SCONJ;;
suelen;VERB;;Plur
remitir;VERB;;
al;ADP;Masc;Sing
adoptar;VERB;;
una;DET;Fem;Sing
posición;NOUN;Fem;Sing
adecuada;ADJ;Fem;Sing
del;ADP;Masc;Sing
cuerpo;NOUN;Masc;Sing
que;PRON;;
el;DET;Masc;Sing
profesional;NOUN;;Sing
le;PRON;;Sing
indicará;VERB;;Sing
.;PUNCT;;
-;PUNCT;;
LOS;DET;Masc;Plur
MÁS;ADV;;
GRAVES;ADJ;;Plur
:;PUNCT;;
En;ADP;;
general;NOUN;;Plur
,;PUNCT;;
son;VERB;;Plur
problemas;NOUN;Masc;Plur
poco;ADV;;
frecuentes;ADJ;;Plur
como;SCONJ;;
:;PUNCT;;
-;PUNCT;;
Alteraciones;NOUN;Fem;Plur
graves;ADJ;;Plur
del;ADP;Masc;Sing
ritmo;NOUN;Masc;Sing
cardíaco;ADJ;Masc;Sing
.;PUNCT;;
-;PUNCT;;
Desvanecimientos;NOUN;Masc;Plur
,;PUNCT;;
infarto;NOUN;Masc;Sing
de;ADP;;
miocardio;NOUN;Masc;Sing
o;CCONJ;;
insuficiencia;NOUN;Fem;Sing
cardíaca;ADJ;Fem;Sing
.;PUNCT;;
-;PUNCT;;
De;ADP;;
forma;NOUN;Fem;Sing
muy;ADV;;
excepcional;ADJ;;Sing
hay;VERB;;Sing
riesgo;NOUN;Masc;Sing
de;ADP;;
muerte;NOUN;Fem;Sing
,;PUNCT;;
ocurre;VERB;;Sing
en;ADP;;
1;NUM;;
persona;NOUN;Fem;Sing
de;ADP;;
cada;DET;;Sing
10.000;NUM;;
que;PRON;;
se;PRON;;
realiza;VERB;;Sing
la;DET;Fem;Sing
prueba;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
LOS;DET;Masc;Plur
DERIVADOS;NOUN;Masc;Plur
DE;ADP;;
SUS;DET;;Plur
PROBLEMAS;NOUN;Masc;Plur
DE;ADP;;
SALUD;NOUN;Fem;Sing
:;PUNCT;;
SITUACIONES;NOUN;Fem;Plur
ESPECIALES;ADJ;;Plur
QUE;SCONJ;;
DEBEN;AUX;;Plur
SER;AUX;;
TENIDAS;VERB;Fem;Plur
EN;ADP;;
CUENTA;NOUN;Fem;Sing
:;PUNCT;;
Pueden;AUX;;Plur
existir;VERB;;
circunstancias;NOUN;Fem;Plur
que;PRON;;
aumenten;VERB;;Plur
la;DET;Fem;Sing
frecuencia;NOUN;Fem;Sing
y;CCONJ;;
gravedad;NOUN;Fem;Sing
de;ADP;;
riesgos;NOUN;Masc;Plur
y;CCONJ;;
complicaciones;NOUN;Fem;Plur
a;ADP;;
causa;NOUN;Fem;Sing
de;ADP;;
enfermedades;NOUN;Fem;Plur
que;PRON;;
usted;PRON;;Sing
ya;ADV;;
padece;VERB;;Sing
.;PUNCT;;
Para;ADP;;
ser;AUX;;
valoradas;VERB;Fem;Plur
debe;AUX;;Sing
informar;VERB;;
a;ADP;;
su;DET;;Sing
médico;NOUN;Masc;Sing
de;ADP;;
sus;DET;;Plur
posibles;ADJ;;Plur
alergias;NOUN;Fem;Plur
medicamentosas;ADJ;Fem;Plur
,;PUNCT;;
alteraciones;NOUN;Fem;Plur
de;ADP;;
la;DET;Fem;Sing
coagulación;NOUN;Fem;Sing
,;PUNCT;;
enfermedades;NOUN;Fem;Plur
,;PUNCT;;
medicaciones;NOUN;Fem;Plur
actuales;ADJ;;Plur
o;CCONJ;;
cualquier;DET;;Sing
otra;DET;Fem;Sing
circunstancia;NOUN;Fem;Sing
.;PUNCT;;
1.;NUM;;
DOCUMENTO;NOUN;Masc;Sing
DE;ADP;;
INFORMACIÓN;NOUN;Fem;Sing
PARA;ADP;;
ESTUDIO;NOUN;Masc;Sing
ELECTROFISIOLÓGICO;ADJ;Masc;Sing
CARDÍACO;ADJ;Masc;Sing
1.1;NUM;;
LO;PRON;Masc;Sing
QUE;SCONJ;;
USTED;PRON;;Sing
DEBE;AUX;;Sing
SABER;VERB;;
:;PUNCT;;
EN;ADP;;
QUÉ;PRON;;
CONSISTE;VERB;;Sing
.;PUNCT;;
PARA;ADP;;
QUÉ;PRON;;
SIRVE;VERB;;Sing
:;PUNCT;;
La;DET;Fem;Sing
prueba;NOUN;Fem;Sing
consiste;VERB;;Sing
en;ADP;;
introducir;VERB;;
un;DET;Masc;Sing
catéter;NOUN;Masc;Sing
(;PUNCT;;
cable;NOUN;Masc;Sing
fino;ADJ;Masc;Sing
y;CCONJ;;
flexible;ADJ;;Sing
);PUNCT;;
a;ADP;;
través;NOUN;Masc;
de;ADP;;
una;DET;Fem;Sing
vena;NOUN;Fem;Sing
dirigida;ADJ;Fem;Sing
al;ADP;Masc;Sing
interior;NOUN;Masc;Sing
del;ADP;Masc;Sing
corazón;NOUN;Masc;Sing
.;PUNCT;;
Es;VERB;;Sing
una;DET;Fem;Sing
prueba;NOUN;Fem;Sing
diagnóstica;ADJ;Fem;Sing
para;ADP;;
pacientes;NOUN;;Plur
con;ADP;;
enfermedades;NOUN;Fem;Plur
del;ADP;Masc;Sing
corazón;NOUN;Masc;Sing
,;PUNCT;;
o;CCONJ;;
sospecha;NOUN;Fem;Sing
de;ADP;;
ellas;PRON;Fem;Plur
,;PUNCT;;
producidas;ADJ;Fem;Plur
por;ADP;;
alteraciones;NOUN;Fem;Plur
del;ADP;Masc;Sing
ritmo;NOUN;Masc;Sing
cardíaco;ADJ;Masc;Sing
(;PUNCT;;
arritmia;NOUN;Fem;Sing
);PUNCT;;
.;PUNCT;;
La;DET;Fem;Sing
prueba;NOUN;Fem;Sing
permite;VERB;;Sing
conocer;VERB;;
el;DET;Masc;Sing
tipo;NOUN;Masc;Sing
de;ADP;;
gravedad;NOUN;Fem;Sing
de;ADP;;
las;DET;Fem;Plur
arritmias;NOUN;Fem;Plur
,;PUNCT;;
el;DET;Masc;Sing
lugar;NOUN;Masc;Sing
del;ADP;Masc;Sing
corazón;NOUN;Masc;Sing
donde;ADV;;
se;PRON;;
originan;VERB;;Plur
y;CCONJ;;
los;DET;Masc;Plur
trastornos;NOUN;Masc;Plur
que;PRON;;
producen;VERB;;Plur
.;PUNCT;;
Sirve;VERB;;Sing
además;ADV;;
para;ADP;;
enfocar;VERB;;
mejor;ADV;;
el;DET;Masc;Sing
tratamiento;NOUN;Masc;Sing
que;PRON;;
debe;AUX;;Sing
aplicarse;VERB;;
.;PUNCT;;
CÓMO;ADV;;
SE;PRON;;
REALIZA;VERB;;Sing
:;PUNCT;;
Se;PRON;;
realiza;VERB;;Sing
estando;VERB;;
el;DET;Masc;Sing
paciente;NOUN;;Sing
en;ADP;;
ayunas;NOUN;Fem;Plur
,;PUNCT;;
consciente;ADJ;;Sing
aunque;SCONJ;;
sedado;ADJ;Masc;Sing
y;CCONJ;;
tumbado;ADJ;Masc;Sing
.;PUNCT;;
Se;PRON;;
le;PRON;;Sing
aplica;VERB;;Sing
anestesia;NOUN;Fem;Sing
local;ADJ;;Sing
en;ADP;;
la;DET;Fem;Sing
zona;NOUN;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
piel;NOUN;Fem;Sing
donde;ADV;;
se;PRON;;
efectuará;VERB;;Sing
la;DET;Fem;Sing
punción;NOUN;Fem;Sing
,;PUNCT;;
para;ADP;;
que;SCONJ;;
la;DET;Fem;Sing
exploración;NOUN;Fem;Sing
no;ADV;;
resulte;VERB;;Sing
dolorosa;ADJ;Fem;Sing
.;PUNCT;;
La;DET;Fem;Sing
zona;NOUN;Fem;Sing
puede;AUX;;Sing
ser;VERB;;
la;DET;Fem;Sing
ingle;NOUN;Fem;Sing
,;PUNCT;;
el;DET;Masc;Sing
brazo;NOUN;Masc;Sing
o;CCONJ;;
el;DET;Masc;Sing
cuello;NOUN;Masc;Sing
.;PUNCT;;
A;ADP;;
través;NOUN;Masc;
de;ADP;;
las;DET;Fem;Plur
venas;NOUN;Fem;Plur
o;CCONJ;;
arterias;NOUN;Fem;Plur
de;ADP;;
dichas;DET;Fem;Plur
zonas;NOUN;Fem;Plur
se;PRON;;
introducen;VERB;;Plur
varios;DET;Masc;Plur
catéteres;NOUN;Masc;Plur
(;PUNCT;;
cables;NOUN;Masc;Plur
muy;ADV;;
finos;ADJ;Masc;Plur
,;PUNCT;;
largos;ADJ;Masc;Plur
,;PUNCT;;
flexibles;ADJ;;Plur
);PUNCT;;
,;PUNCT;;
dirigiéndolos;VERB;Masc;Plur
hasta;ADP;;
el;DET;Masc;Sing
corazón;NOUN;Masc;Sing
mediante;ADP;;
control;NOUN;Masc;Sing
por;ADP;;
radioscopia;NOUN;Fem;Sing
.;PUNCT;;
Los;DET;Masc;Plur
catéteres;NOUN;Masc;Plur
sirven;VERB;;Plur
para;ADP;;
registrar;VERB;;
permanentemente;ADV;;
la;DET;Fem;Sing
actividad;NOUN;Fem;Sing
eléctrica;ADJ;Fem;Sing
del;ADP;Masc;Sing
corazón;NOUN;Masc;Sing
desde;ADP;;
su;DET;;Sing
interior;NOUN;Masc;Sing
,;PUNCT;;
pero;CCONJ;;
también;ADV;;
sirve;VERB;;Sing
como;SCONJ;;
marcapasos;NOUN;Masc;Sing
cuando;SCONJ;;
se;PRON;;
conecta;VERB;;Sing
a;ADP;;
un;DET;Masc;Sing
aparato;NOUN;Masc;Sing
estimulador;ADJ;Masc;Sing
externo;ADJ;Masc;Sing
.;PUNCT;;
A;ADP;;
veces;NOUN;Fem;Plur
es;VERB;;Sing
necesario;ADJ;Masc;Sing
administrar;VERB;;
algún;DET;Masc;Sing
fármaco;NOUN;Masc;Sing
durante;ADP;;
la;DET;Fem;Sing
prueba;NOUN;Fem;Sing
para;ADP;;
precisar;VERB;;
el;DET;Masc;Sing
diagnóstico;NOUN;Masc;Sing
de;ADP;;
la;DET;Fem;Sing
arritmia;NOUN;Fem;Sing
.;PUNCT;;
Una;DET;Fem;Sing
vez;NOUN;Fem;Sing
finaliza;VERB;;Sing
la;DET;Fem;Sing
prueba;NOUN;Fem;Sing
,;PUNCT;;
debe;AUX;;Sing
permanecer;VERB;;
en;ADP;;
cama;NOUN;Fem;Sing
varias;DET;Fem;Plur
horas;NOUN;Fem;Plur
.;PUNCT;;
QUÉ;DET;;
EFECTOS;NOUN;Masc;Plur
LE;PRON;;Sing
