Token;POS;Género;Número
pueden;AUX;;Plur
aparecer;VERB;;
en;ADP;;
este;DET;Masc;Sing
proceso;NOUN;Masc;Sing
o;CCONJ;;
intervención;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
LOS;DET;Masc;Plur
MÁS;ADV;;
FRECUENTES;NOUN;Masc;Plur
:;PUNCT;;
En;ADP;;
general;NOUN;;
,;PUNCT;;
son;AUX;;Plur
problemas;NOUN;Masc;Plur
leves;ADJ;;Plur
como;SCONJ;;
:;PUNCT;;
-;PUNCT;;
Irritación;PROPN;;
local;PROPN;;
de;ADP;;
la;DET;Fem;Sing
garganta;PROPN;;
.;PUNCT;;
-;PUNCT;;
Pulso;PROPN;;
más;ADV;;
lento;ADJ;Masc;Sing
.;PUNCT;;
-;PUNCT;;
Mareo;PROPN;;
.;PUNCT;;
-;PUNCT;;
Bajada;NOUN;Fem;Sing
de;ADP;;
tensión;NOUN;Fem;Sing
arterial;ADJ;;Sing
.;PUNCT;;
-;PUNCT;;
Ligero;ADJ;Masc;Sing
sangrado;NOUN;Masc;Sing
,;PUNCT;;
esto;PRON;;Sing
último;NOUN;Masc;Sing
ocurre;VERB;;Sing
en;ADP;;
casos;NOUN;Masc;Plur
que;PRON;;
el;DET;Masc;Sing
paciente;NOUN;;Sing
tiene;VERB;;Sing
enfermedades;NOUN;Fem;Plur
relacionadas;ADJ;Fem;Plur
con;ADP;;
la;DET;Fem;Sing
coagulación;NOUN;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
sangre;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
LOS;DET;Masc;Plur
MÁS;ADV;;
GRAVES;NOUN;Masc;Plur
:;PUNCT;;
De;ADP;;
forma;NOUN;Fem;Sing
excepcional;ADJ;;Sing
puede;AUX;;Sing
producirse;VERB;;
una;DET;Fem;Sing
perforación;NOUN;Fem;Sing
en;ADP;;
el;DET;Masc;Sing
esófago;NOUN;Masc;Sing
.;PUNCT;;
-;PUNCT;;
LOS;DET;Masc;Plur
DERIVADOS;NOUN;Masc;Plur
DE;ADP;;
SUS;DET;Masc;Plur
PROBLEMAS;NOUN;Masc;Plur
DE;ADP;;
SALUD;NOUN;Fem;Sing
:;PUNCT;;
SITUACIONES;NOUN;Fem;Plur
ESPECIALES;ADJ;;Plur
QUE;SCONJ;;
DEBEN;ADP;;
SER;AUX;;
TENIDAS;ADJ;Fem;Plur
EN;ADP;;
CUENTA;NOUN;Fem;Sing
:;PUNCT;;
Si;SCONJ;;
presenta;VERB;;Sing
afecciones;NOUN;Fem;Plur
esofágicas;ADJ;Fem;Plur
,;PUNCT;;
gástricas;ADJ;Fem;Plur
o;CCONJ;;
intestinales;ADJ;;Plur
,;PUNCT;;
examen;NOUN;Masc;Sing
endoscópico;ADJ;Masc;Sing
reciente;ADJ;;Sing
,;PUNCT;;
vómito;NOUN;Masc;Sing
de;ADP;;
sangre;NOUN;Fem;Sing
,;PUNCT;;
radioterapia;NOUN;Fem;Sing
torácica;ADJ;Fem;Sing
,;PUNCT;;
artritis;NOUN;Fem;
reumatoidea;ADJ;Fem;Sing
con;ADP;;
afectación;NOUN;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
articulación;NOUN;Fem;Sing
atlantoaxoidea;ADJ;Fem;Sing
.;PUNCT;;
Pueden;AUX;;Plur
existir;VERB;;
circunstancias;NOUN;Fem;Plur
que;PRON;;
aumenten;VERB;;Plur
la;DET;Fem;Sing
frecuencia;NOUN;Fem;Sing
y;CCONJ;;
gravedad;NOUN;Fem;Sing
de;ADP;;
riesgos;NOUN;Masc;Plur
y;CCONJ;;
complicaciones;NOUN;Fem;Plur
a;ADP;;
causa;NOUN;;
de;ADP;;
enfermedades;NOUN;Fem;Plur
que;PRON;;
usted;PRON;;Sing
ya;ADV;;
padece;VERB;;Sing
.;PUNCT;;
Para;ADP;;
ser;AUX;;
valoradas;VERB;Fem;Plur
debe;AUX;;Sing
informar;VERB;;
a;ADP;;
su;DET;;Sing
médico;NOUN;Masc;Sing
de;ADP;;
sus;DET;;Plur
posibles;ADJ;;Plur
alergias;NOUN;Fem;Plur
medicamentosas;ADJ;Fem;Plur
,;PUNCT;;
alteraciones;NOUN;Fem;Plur
de;ADP;;
la;DET;Fem;Sing
coagulación;NOUN;Fem;Sing
,;PUNCT;;
enfermedades;NOUN;Fem;Plur
,;PUNCT;;
medicaciones;NOUN;Fem;Plur
actuales;ADJ;;Plur
o;CCONJ;;
cualquier;DET;;Sing
otra;DET;Fem;Sing
circunstancia;NOUN;Fem;Sing
.;PUNCT;;
1.;NUM;;
DOCUMENTO;NOUN;Masc;Sing
DE;ADP;;
INFORMACIÓN;NOUN;Fem;Sing
PARA;ADP;;
ECOCARDIOGRAFÍA;NOUN;Fem;Sing
CON;ADP;;
CONTRASTE;PROPN;;
1.1;NUM;;
LO;PRON;Masc;Sing
QUE;SCONJ;;
USTED;PRON;;Sing
DEBE;VERB;;Sing
SABER;VERB;;
:;PUNCT;;
EN;ADP;;
QUÉ;PROPN;;
CONSISTE;VERB;;Sing
.;PUNCT;;
PARA;ADP;;
QUÉ;PROPN;;
SIRVE;VERB;;Sing
:;PUNCT;;
Es;AUX;;Sing
una;DET;Fem;Sing
prueba;NOUN;Fem;Sing
para;ADP;;
visualizar;VERB;;
el;DET;Masc;Sing
corazón;NOUN;Masc;Sing
con;ADP;;
ultrasonidos;NOUN;Masc;Plur
mientras;SCONJ;;
se;PRON;;
administra;VERB;;Sing
un;DET;Masc;Sing
contraste;NOUN;Masc;Sing
intravenoso;ADJ;Masc;Sing
.;PUNCT;;
Sirve;VERB;;Sing
para;ADP;;
intensificar;VERB;;
las;DET;Fem;Plur
imágenes;NOUN;Fem;Plur
cardíacas;ADJ;Fem;Plur
o;CCONJ;;
vasculares;ADJ;;Plur
obtenidas;ADJ;Fem;Plur
mediante;ADP;;
ultrasonidos;NOUN;Masc;Plur
y;CCONJ;;
para;ADP;;
mejorar;VERB;;
la;DET;Fem;Sing
calidad;NOUN;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
imagen;NOUN;Fem;Sing
de;ADP;;
estas;DET;Fem;Plur
zonas;NOUN;Fem;Plur
y;CCONJ;;
sus;DET;;Plur
flujos;NOUN;Masc;Plur
.;PUNCT;;
CÓMO;ADV;;
SE;PRON;;
REALIZA;VERB;;Sing
:;PUNCT;;
En;ADP;;
primer;ADJ;Masc;Sing
lugar;NOUN;Masc;Sing
,;PUNCT;;
debe;AUX;;Sing
estar;AUX;;
usted;PRON;;Sing
tumbado;ADJ;Masc;Sing
.;PUNCT;;
Se;PRON;;
le;PRON;;Sing
inyectará;VERB;;Sing
a;ADP;;
través;NOUN;;
de;ADP;;
vena;NOUN;Fem;Sing
un;DET;Masc;Sing
contraste;NOUN;Masc;Sing
y;CCONJ;;
puede;AUX;;Sing
ser;AUX;;
necesario;ADJ;Masc;Sing
repetir;VERB;;
la;DET;Fem;Sing
inyección;NOUN;Fem;Sing
para;ADP;;
conseguir;VERB;;
un;DET;Masc;Sing
efecto;NOUN;Masc;Sing
más;ADV;;
duradero;ADJ;Masc;Sing
y/o;CCONJ;;
intenso;ADJ;Masc;Sing
.;PUNCT;;
En;ADP;;
ocasiones;NOUN;Fem;Plur
se;PRON;;
utiliza;VERB;;Sing
sólo;ADV;;
suero;NOUN;Masc;Sing
salino;ADJ;Masc;Sing
.;PUNCT;;
Se;PRON;;
le;PRON;;Sing
colocará;VERB;;Sing
sobre;ADP;;
el;DET;Masc;Sing
pecho;NOUN;Masc;Sing
un;DET;Masc;Sing
pequeño;ADJ;Masc;Sing
aparato;NOUN;Masc;Sing
que;PRON;;
emite;VERB;;Sing
y;CCONJ;;
recibe;VERB;;Sing
el;DET;Masc;Sing
sonido;NOUN;Masc;Sing
,;PUNCT;;
mientras;SCONJ;;
se;PRON;;
ven;VERB;;Plur
y;CCONJ;;
se;PRON;;
graban;VERB;;Plur
las;DET;Fem;Plur
imágenes;NOUN;Fem;Plur
del;ADP;;
corazón;NOUN;Masc;Sing
contrayandose;VERB;;
.;PUNCT;;
La;DET;Fem;Sing
exploración;NOUN;Fem;Sing
se;PRON;;
controla;VERB;;Sing
en;ADP;;
todo;DET;Masc;Sing
momento;NOUN;Masc;Sing
con;ADP;;
el;DET;Masc;Sing
electrocardiograma;NOUN;Masc;Sing
.;PUNCT;;
La;DET;Fem;Sing
duración;NOUN;Fem;Sing
del;ADP;;
estudio;NOUN;Masc;Sing
será;AUX;;Sing
aproximadamente;ADV;;
de;ADP;;
unos;PRON;Masc;Plur
30;NUM;;
minutos;NOUN;Masc;Plur
.;PUNCT;;
QUÉ;DET;;
EFECTOS;NOUN;Masc;Plur
LE;PRON;;Sing
PRODUCIRÁ;VERB;;Sing
:;PUNCT;;
Habitualmente;ADV;;
esta;DET;Fem;Sing
exploración;NOUN;Fem;Sing
no;ADV;;
produce;VERB;;Sing
efectos;NOUN;Masc;Plur
negativos;ADJ;Masc;Plur
.;PUNCT;;
El;DET;Masc;Sing
contraste;NOUN;Masc;Sing
usado;ADJ;Masc;Sing
permite;VERB;;Sing
ver;VERB;;
mejor;ADV;;
la;DET;Fem;Sing
anatomía;NOUN;Fem;Sing
de;ADP;;
su;DET;;Sing
corazón;NOUN;Masc;Sing
y;CCONJ;;
así;ADV;;
detectar;VERB;;
si;SCONJ;;
hay;VERB;;Sing
una;DET;Fem;Sing
enfermedad;NOUN;Fem;Sing
cardíaca;ADJ;Fem;Sing
.;PUNCT;;
EN;ADP;;
QUÉ;PROPN;;
LE;PRON;;Sing
BENEFICIARÁ;VERB;;Sing
:;PUNCT;;
Esta;DET;Fem;Sing
técnica;NOUN;Fem;Sing
aporta;VERB;;Sing
datos;NOUN;Masc;Plur
muy;ADV;;
útiles;ADJ;;Plur
cuando;SCONJ;;
otra;DET;Fem;Sing
exploración;NOUN;Fem;Sing
más;ADV;;
tradicional;ADJ;;Sing
no;ADV;;
es;AUX;;Sing
suficiente;ADJ;;Sing
,;PUNCT;;
por;ADP;;
lo;PRON;Masc;Sing
que;PRON;;
contribuye;VERB;;Sing
a;ADP;;
un;DET;Masc;Sing
buen;ADJ;Masc;Sing
diagnóstico;NOUN;Masc;Sing
y;CCONJ;;
tratamiento;NOUN;Masc;Sing
de;ADP;;
su;DET;;Sing
enfermedad;NOUN;Fem;Sing
si;SCONJ;;
se;PRON;;
detectara;VERB;;Sing
.;PUNCT;;
OTRAS;DET;Fem;Plur
ALTERNATIVAS;NOUN;Fem;Plur
DISPONIBLES;ADJ;;Plur
EN;ADP;;
SU;DET;;Sing
CASO;NOUN;Masc;Sing
:;PUNCT;;
En;ADP;;
su;DET;;Sing
caso;NOUN;Masc;Sing
,;PUNCT;;
esta;PRON;Fem;Sing
es;AUX;;Sing
la;DET;Fem;Sing
exploración;NOUN;Fem;Sing
indicada;ADJ;Fem;Sing
ya;ADV;;
que;SCONJ;;
aporta;VERB;;Sing
datos;NOUN;Masc;Plur
muy;ADV;;
útiles;ADJ;;Plur
.;PUNCT;;
La;DET;Fem;Sing
alternativa;NOUN;Fem;Sing
es;AUX;;Sing
utilizar;VERB;;
la;DET;Fem;Sing
ecocardiografía;NOUN;Fem;Sing
convencional;ADJ;;Sing
,;PUNCT;;
que;PRON;;
aporta;VERB;;Sing
menos;ADV;;
datos;NOUN;Masc;Plur
pues;SCONJ;;
tiene;VERB;;Sing
peor;ADJ;;Sing
calidad;NOUN;Fem;Sing
de;ADP;;
imagen;NOUN;Fem;Sing
y;CCONJ;;
menor;ADJ;;Sing
capacidad;NOUN;Fem;Sing
diagnóstica;ADJ;Fem;Sing
.;PUNCT;;
QUÉ;DET;;
RIESGOS;NOUN;Masc;Plur
TIENE;VERB;;Sing
:;PUNCT;;
Cualquier;DET;;Sing
actuación;NOUN;Fem;Sing
médica;ADJ;Fem;Sing
tiene;VERB;;Sing
riesgos;NOUN;Masc;Plur
.;PUNCT;;
La;DET;Fem;Sing
mayor;ADJ;;Sing
parte;NOUN;Fem;Sing
de;ADP;;
las;DET;Fem;Plur
veces;NOUN;Fem;Plur
los;DET;Masc;Plur
riesgos;NOUN;Masc;Plur
no;ADV;;
se;PRON;;
materializan;VERB;;Plur
,;PUNCT;;
y;CCONJ;;
la;DET;Fem;Sing
intervención;NOUN;Fem;Sing
no;ADV;;
produce;VERB;;Sing
daños;NOUN;Masc;Plur
o;CCONJ;;
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
indeseables;ADJ;;Plur
.;PUNCT;;
Pero;CCONJ;;
a;ADP;;
veces;NOUN;;
no;ADV;;
es;AUX;;Sing
así;ADV;;
.;PUNCT;;
Por;ADP;;
eso;PRON;;Sing
es;AUX;;Sing
importante;ADJ;;Sing
que;SCONJ;;
usted;PRON;;Sing
conozca;VERB;;Sing
los;DET;Masc;Plur
riesgos;NOUN;Masc;Plur
que;PRON;;
pueden;AUX;;Plur
aparecer;VERB;;
en;ADP;;
este;DET;Masc;Sing
proceso;NOUN;Masc;Sing
o;CCONJ;;
intervención;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
LOS;DET;Masc;Plur
MÁS;ADV;;
FRECUENTES;NOUN;Masc;Plur
:;PUNCT;;
En;ADP;;
general;NOUN;;
son;AUX;;Plur
problemas;NOUN;Masc;Plur
leves;ADJ;;Plur
y;CCONJ;;
esta;DET;Fem;Sing
exploración;NOUN;Fem;Sing
no;ADV;;
suele;VERB;;Sing
tener;VERB;;
complicaciones;NOUN;Fem;Plur
.;PUNCT;;
En;ADP;;
ocasiones;NOUN;Fem;Plur
,;PUNCT;;
con;ADP;;
algunos;DET;Masc;Plur
tipos;NOUN;Masc;Plur
de;ADP;;
contraste;NOUN;Masc;Sing
puede;AUX;;Sing
aparecer;VERB;;
:;PUNCT;;
-;PUNCT;;
Dolor;NOUN;Masc;Sing
transitorio;ADJ;Masc;Sing
en;ADP;;
la;DET;Fem;Sing
zona;NOUN;Fem;Sing
de;ADP;;
inyección;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
Reacciones;NOUN;Fem;Plur
gustativas;ADJ;Fem;Plur
(;PUNCT;;
sabor;NOUN;Masc;Sing
metálico;ADJ;Masc;Sing
);PUNCT;;
.;PUNCT;;
-;PUNCT;;
Cambios;NOUN;Masc;Plur
en;ADP;;
el;DET;Masc;Sing
pulso;NOUN;Masc;Sing
o;CCONJ;;
presión;NOUN;Fem;Sing
sanguínea;ADJ;Fem;Sing
.;PUNCT;;
-;PUNCT;;
Mareos;PROPN;;
.;PUNCT;;
-;PUNCT;;
Náuseas;PROPN;;
.;PUNCT;;
-;PUNCT;;
Vómitos;PROPN;;
.;PUNCT;;
-;PUNCT;;
Dolor;NOUN;Masc;Sing
de;ADP;;
cabeza;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
Reacciones;NOUN;Fem;Plur
en;ADP;;
la;DET;Fem;Sing
piel;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
LOS;DET;Masc;Plur
MÁS;ADV;;
GRAVES;NOUN;Masc;Plur
:;PUNCT;;
En;ADP;;
general;NOUN;;
,;PUNCT;;
son;AUX;;Plur
poco;ADV;;
frecuentes;ADJ;;Plur
.;PUNCT;;
-;PUNCT;;
A;ADP;;
veces;NOUN;;
se;PRON;;
produce;VERB;;Sing
estrechez;NOUN;Fem;Sing
de;ADP;;
los;DET;Masc;Plur
bronquios;NOUN;Masc;Plur
.;PUNCT;;
-;PUNCT;;
Alteraciones;NOUN;Fem;Plur
en;ADP;;
el;DET;Masc;Sing
ritmo;NOUN;Masc;Sing
cardíaco;ADJ;Masc;Sing
.;PUNCT;;
-;PUNCT;;
Sensación;NOUN;Fem;Sing
de;ADP;;
hormigueo;NOUN;Masc;Sing
.;PUNCT;;
-;PUNCT;;
-;PUNCT;;
Excepcionalmente;ADV;;
infarto;NOUN;Masc;Sing
de;ADP;;
miocardio;NOUN;Masc;Sing
-;PUNCT;;
LOS;DET;Masc;Plur
DERIVADOS;NOUN;Masc;Plur
DE;ADP;;
SUS;DET;Masc;Plur
PROBLEMAS;NOUN;Masc;Plur
DE;ADP;;
SALUD;NOUN;Fem;Sing
:;PUNCT;;
SITUACIONES;NOUN;Fem;Plur
ESPECIALES;ADJ;;Plur
QUE;SCONJ;;
DEBEN;ADP;;
SER;AUX;;
TENIDAS;NOUN;Fem;Plur
EN;ADP;;
CUENTA;NOUN;Fem;Sing
:;PUNCT;;
1.;NUM;;
DOCUMENTO;NOUN;Masc;Sing
DE;ADP;;
INFORMACIÓN;PROPN;;
PARAERGOMETRÍA;PROPN;;
(;PUNCT;;
PRUEBA;NOUN;Fem;Sing
DE;ADP;;
ESFUERZO;PROPN;;
);PUNCT;;
1.1;NUM;;
LO;PRON;Masc;Sing
QUE;SCONJ;;
USTED;PRON;;Sing
DEBE;VERB;;Sing
SABER;VERB;;
:;PUNCT;;
EN;ADP;;
QUÉ;PRON;;Sing
CONSISTE;VERB;;Sing
.;PUNCT;;
PARA;ADP;;
QUÉ;PROPN;;
SIRVE;VERB;;Sing
:;PUNCT;;
Es;AUX;;Sing
una;DET;Fem;Sing
prueba;NOUN;Fem;Sing
que;PRON;;
se;PRON;;
realiza;VERB;;Sing
a;ADP;;
pacientes;NOUN;;Plur
con;ADP;;
enfermedades;NOUN;Fem;Plur
del;ADP;;
corazón;NOUN;Masc;Sing
,;PUNCT;;
o;CCONJ;;
con;ADP;;
sospecha;NOUN;Fem;Sing
de;ADP;;
enfermedad;NOUN;Fem;Sing
de;ADP;;
las;DET;Fem;Plur
arterias;NOUN;Fem;Plur
coronarias;ADJ;Fem;Plur
.;PUNCT;;
Permite;VERB;;Sing
conocer;VERB;;
de;ADP;;
forma;NOUN;Fem;Sing
más;ADV;;
acertada;ADJ;Fem;Sing
la;DET;Fem;Sing
enfermedad;NOUN;Fem;Sing
que;PRON;;
tiene;VERB;;Sing
o;CCONJ;;
valorar;VERB;;
el;DET;Masc;Sing
tratamiento;NOUN;Masc;Sing
mejor;ADJ;;Sing
a;ADP;;
seguir;VERB;;
.;PUNCT;;
Se;PRON;;
trata;VERB;;Sing
de;ADP;;
comprobar;VERB;;
la;DET;Fem;Sing
respuesta;NOUN;Fem;Sing
del;ADP;;
corazón;NOUN;Masc;Sing
al;ADP;;
ejercicio;NOUN;Masc;Sing
físico;ADJ;Masc;Sing
controlado;ADJ;Masc;Sing
(;PUNCT;;
ergometría;NOUN;Fem;Sing
);PUNCT;;
.;PUNCT;;
Sirve;VERB;;Sing
además;ADV;;
para;ADP;;
valorar;VERB;;
la;DET;Fem;Sing
capacidad;NOUN;Fem;Sing
global;ADJ;;Sing
de;ADP;;
su;DET;;Sing
organismo;NOUN;Masc;Sing
ante;ADP;;
dicho;DET;Masc;Sing
esfuerzo;NOUN;Masc;Sing
y;CCONJ;;
poder;AUX;;
medir;VERB;;
,;PUNCT;;
si;SCONJ;;
procede;VERB;;Sing
,;PUNCT;;
el;DET;Masc;Sing
consumo;NOUN;Masc;Sing
de;ADP;;
oxígeno;NOUN;Masc;Sing
respirado;ADJ;Masc;Sing
.;PUNCT;;
CÓMO;ADV;;
SE;PRON;;
REALIZA;VERB;;Sing
:;PUNCT;;
Se;PRON;;
realiza;VERB;;Sing
caminando;VERB;;
sobre;ADP;;
una;DET;Fem;Sing
cinta;NOUN;Fem;Sing
rodante;ADJ;;Sing
,;PUNCT;;
pedaleando;VERB;;
en;ADP;;
una;DET;Fem;Sing
bicicleta;NOUN;Fem;Sing
o;CCONJ;;
en;ADP;;
un;DET;Masc;Sing
aparato;NOUN;Masc;Sing
específico;ADJ;Masc;Sing
.;PUNCT;;
Se;PRON;;
aumenta;VERB;;Sing
de;ADP;;
forma;NOUN;Fem;Sing
progresiva;ADJ;Fem;Sing
la;DET;Fem;Sing
velocidad;NOUN;Fem;Sing
,;PUNCT;;
la;DET;Fem;Sing
pendiente;NOUN;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
cinta;NOUN;Fem;Sing
,;PUNCT;;
el;DET;Masc;Sing
nivel;NOUN;Masc;Sing
de;ADP;;
carga;NOUN;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
bicicleta;NOUN;Fem;Sing
o;CCONJ;;
de;ADP;;
la;DET;Fem;Sing
cinta;NOUN;Fem;Sing
del;ADP;;
ergómetro;NOUN;Masc;Sing
,;PUNCT;;
en;ADP;;
periodos;NOUN;Masc;Plur
de;ADP;;
tiempo;NOUN;Masc;Sing
controlados;ADJ;Masc;Plur
por;ADP;;
los;DET;Masc;Plur
profesionales;NOUN;;Plur
que;PRON;;
están;AUX;;Plur
realizándole;VERB;;
la;DET;Fem;Sing
prueba;NOUN;Fem;Sing
.;PUNCT;;
Durante;ADP;;
la;DET;Fem;Sing
exploración;NOUN;Fem;Sing
se;PRON;;
controlan;VERB;;Plur
la;DET;Fem;Sing
presión;NOUN;Fem;Sing
arterial;ADJ;;Sing
,;PUNCT;;
la;DET;Fem;Sing
frecuencia;NOUN;Fem;Sing
cardíaca;ADJ;Fem;Sing
y;CCONJ;;
el;DET;Masc;Sing
electrocardiograma;NOUN;Masc;Sing
(;PUNCT;;
la;DET;Fem;Sing
actividad;NOUN;Fem;Sing
del;ADP;;
corazón;NOUN;Masc;Sing
);PUNCT;;
,;PUNCT;;
para;ADP;;
analizar;VERB;;
sus;DET;;Plur
variaciones;NOUN;Fem;Plur
.;PUNCT;;
La;DET;Fem;Sing
prueba;NOUN;Fem;Sing
se;PRON;;
detendrá;VERB;;Sing
si;SCONJ;;
aparecieran;VERB;;Plur
síntomas;NOUN;Masc;Plur
o;CCONJ;;
signos;NOUN;Masc;Plur
alarmantes;ADJ;;Plur
.;PUNCT;;
QUÉ;DET;;
EFECTOS;NOUN;Masc;Plur
LE;PRON;;Sing
PRODUCIRÁ;VERB;;Sing
:;PUNCT;;
Puede;AUX;;Sing
sentir;VERB;;
cansancio;NOUN;Masc;Sing
muscular;ADJ;;Sing
,;PUNCT;;
mareo;NOUN;Masc;Sing
,;PUNCT;;
dolor;NOUN;Masc;Sing
en;ADP;;
el;DET;Masc;Sing
pecho;NOUN;Masc;Sing
,;PUNCT;;
dolor;NOUN;Masc;Sing
en;ADP;;
las;DET;Fem;Plur
piernas;NOUN;Fem;Plur
,;PUNCT;;
sensación;NOUN;Fem;Sing
de;ADP;;
ahogo;NOUN;Masc;Sing
.;PUNCT;;
También;ADV;;
puede;AUX;;Sing
tener;VERB;;
oscilaciones;NOUN;Fem;Plur
en;ADP;;
la;DET;Fem;Sing
tensión;NOUN;Fem;Sing
arterial;ADJ;;Sing
,;PUNCT;;
alteraciones;NOUN;Fem;Plur
en;ADP;;
el;DET;Masc;Sing
ritmo;NOUN;Masc;Sing
cardíaco;ADJ;Masc;Sing
,;PUNCT;;
que;PRON;;
se;PRON;;
alivian;VERB;;Plur
o;CCONJ;;
desaparecen;VERB;;Plur
al;ADP;;
dejar;VERB;;
de;ADP;;
hacer;VERB;;
la;DET;Fem;Sing
actividad;NOUN;Fem;Sing
física;ADJ;Fem;Sing
a;ADP;;
la;DET;Fem;Sing
que;PRON;;
le;PRON;;Sing
están;AUX;;Plur
sometiendo;VERB;;
.;PUNCT;;
EN;ADP;;
QUÉ;PRON;;Sing
LE;PRON;;Sing
BENEFICIARÁ;VERB;;Sing
:;PUNCT;;
En;ADP;;
su;DET;;Sing
estado;NOUN;Masc;Sing
clínico;ADJ;Masc;Sing
actual;ADJ;;Sing
,;PUNCT;;
los;DET;Masc;Plur
beneficios;NOUN;Masc;Plur
derivados;ADJ;Masc;Plur
de;ADP;;
la;DET;Fem;Sing
realización;NOUN;Fem;Sing
de;ADP;;
esta;DET;Fem;Sing
prueba;NOUN;Fem;Sing
superan;VERB;;Plur
los;DET;Masc;Plur
posibles;ADJ;;Plur
riesgos;NOUN;Masc;Plur
.;PUNCT;;
Por;ADP;;
lo;PRON;Masc;Sing
que;PRON;;
se;PRON;;
le;PRON;;Sing
indica;VERB;;Sing
la;DET;Fem;Sing
conveniencia;NOUN;Fem;Sing
de;ADP;;
que;SCONJ;;
le;PRON;;Sing
sea;AUX;;Sing
practicada;VERB;Fem;Sing
para;ADP;;
valorar;VERB;;
su;DET;;Sing
situación;NOUN;Fem;Sing
actual;ADJ;;Sing
y;CCONJ;;
adecuar;VERB;;
el;DET;Masc;Sing
tratamiento;NOUN;Masc;Sing
mejor;ADJ;;Sing
para;ADP;;
usted;PRON;;Sing
.;PUNCT;;
OTRAS;DET;Fem;Plur
ALTERNATIVAS;NOUN;Fem;Plur
DISPONIBLES;ADJ;;Plur
EN;ADP;;
SU;DET;;Sing
CASO;NOUN;Masc;Sing
:;PUNCT;;
Depende;VERB;;Sing
de;ADP;;
la;DET;Fem;Sing
patología;NOUN;Fem;Sing
que;PRON;;
usted;PRON;;Sing
padezca;VERB;;Sing
.;PUNCT;;
En;ADP;;
algunos;DET;Masc;Plur
casos;NOUN;Masc;Plur
se;PRON;;
pueden;AUX;;Plur
utilizar;VERB;;
otras;DET;Fem;Plur
técnicas;NOUN;Fem;Plur
diagnósticas;ADJ;Fem;Plur
como;SCONJ;;
la;DET;Fem;Sing
medicina;NOUN;Fem;Sing
nuclear;ADJ;;Sing
o;CCONJ;;
el;DET;Masc;Sing
ecocardiograma;NOUN;Masc;Sing
con;ADP;;
estrés;NOUN;Masc;Sing
farmacológico;ADJ;Masc;Sing
.;PUNCT;;
En;ADP;;
su;DET;;Sing
caso;NOUN;Masc;Sing
:;PUNCT;;
QUÉ;PROPN;;
RIESGOS;NOUN;Masc;Plur
TIENE;VERB;;Sing
:;PUNCT;;
Cualquier;DET;;Sing
actuación;NOUN;Fem;Sing
médica;ADJ;Fem;Sing
tiene;VERB;;Sing
riesgos;NOUN;Masc;Plur
.;PUNCT;;
La;DET;Fem;Sing
mayor;ADJ;;Sing
parte;NOUN;Fem;Sing
de;ADP;;
las;DET;Fem;Plur
veces;NOUN;Fem;Plur
los;DET;Masc;Plur
riesgos;NOUN;Masc;Plur
no;ADV;;
se;PRON;;
materializan;VERB;;Plur
,;PUNCT;;
y;CCONJ;;
la;DET;Fem;Sing
intervención;NOUN;Fem;Sing
no;ADV;;
produce;VERB;;Sing
daños;NOUN;Masc;Plur
o;CCONJ;;
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
indeseables;ADJ;;Plur
.;PUNCT;;
Pero;CCONJ;;
a;ADP;;
veces;NOUN;;
no;ADV;;
es;AUX;;Sing
así;ADV;;
.;PUNCT;;
Por;ADP;;
eso;PRON;;Sing
es;AUX;;Sing
importante;ADJ;;Sing
que;SCONJ;;
usted;PRON;;Sing
conozca;VERB;;Sing
los;DET;Masc;Plur
riesgos;NOUN;Masc;Plur
que;PRON;;
pueden;AUX;;Plur
aparecer;VERB;;
en;ADP;;
este;DET;Masc;Sing
proceso;NOUN;Masc;Sing
o;CCONJ;;
intervención;NOUN;Fem;Sing
.;PUNCT;;
-;PUNCT;;
LOS;DET;Masc;Plur
MÁS;ADV;;
FRECUENTES;NOUN;Masc;Plur
:;PUNCT;;
En;ADP;;
general;NOUN;;
,;PUNCT;;
son;AUX;;Plur
problemas;NOUN;Masc;Plur
leves;ADJ;;Plur
como;SCONJ;;
:;PUNCT;;
-;PUNCT;;
Bajada;NOUN;Fem;Sing
de;ADP;;
tensión;NOUN;Fem;Sing
arterial;ADJ;;Sing
.;PUNCT;;
-;PUNCT;;
Mareo;PROPN;;
.;PUNCT;;
-;PUNCT;;
Sudoración;PROPN;;
.;PUNCT;;
Que;PRON;;
suelen;VERB;;Plur
remitir;VERB;;
al;ADP;;
adoptar;VERB;;
una;DET;Fem;Sing
posición;NOUN;Fem;Sing
adecuada;ADJ;Fem;Sing
del;ADP;;
